"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","IHRSPARCAPACITYLEVEL","Display Value","Numeric","Low","High","Comments"
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BOL","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BRA","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BRB","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","BRN","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","BTN","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BWA","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CAF","IHRSPARCAPLEVEL05_LEVEL_C5","27","27.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CAN","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","CHE","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CHL","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","CHN","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CIV","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CMR","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","COD","IHRSPARCAPLEVEL05_LEVEL_C5","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","COG","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","COK","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","COL","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","COM","IHRSPARCAPLEVEL05_LEVEL_C5","13","13.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CPV","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CRI","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","CYP","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","CZE","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","DEU","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","DJI","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","DMA","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","DNK","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","DOM","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","DZA","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","ECU","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","EGY","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ERI","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ESP","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","EST","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ETH","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","FIN","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","FJI","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","FRA","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","FSM","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GAB","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","GBR","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","GEO","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GHA","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GIN","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GMB","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GNB","IHRSPARCAPLEVEL05_LEVEL_C5","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GNQ","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","GRC","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","GRD","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","GUY","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","HND","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","HRV","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","HTI","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","HUN","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","IDN","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","IND","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","IRL","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","IRN","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","IRQ","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ISL","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ISR","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ITA","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","JAM","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","JOR","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","JPN","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","KAZ","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","KEN","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","KGZ","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","KHM","IHRSPARCAPLEVEL05_LEVEL_C5","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","KIR","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","KNA","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","KOR","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","KWT","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","LAO","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","LBN","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","LBR","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","LBY","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","LCA","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","LKA","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","LSO","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","LTU","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","LUX","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","LVA","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","MAR","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MCO","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MDA","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MDG","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","MDV","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","MEX","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","MHL","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MKD","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MLI","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MLT","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","MMR","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MNE","IHRSPARCAPLEVEL05_LEVEL_C5","27","27.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","MNG","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MOZ","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MRT","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MUS","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MWI","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","MYS","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","NAM","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","NER","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","NGA","IHRSPARCAPLEVEL05_LEVEL_C5","27","27.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","NIC","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","NIU","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","NLD","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","NOR","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","NPL","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","NRU","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","NZL","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","OMN","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","PAK","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","PAN","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","PER","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","PHL","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","PLW","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","PNG","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","POL","IHRSPARCAPLEVEL05_LEVEL_C5","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","PRK","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","PRT","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","PRY","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","QAT","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ROU","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","RUS","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","RWA","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SAU","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SDN","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SEN","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","SGP","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","SLB","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SLE","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","SLV","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SMR","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SOM","IHRSPARCAPLEVEL05_LEVEL_C5","27","27.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SRB","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SSD","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","STP","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","SUR","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SVK","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SVN","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SWE","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SWZ","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SYC","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SYR","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","TCD","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","TGO","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","THA","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","TJK","IHRSPARCAPLEVEL05_LEVEL_C5","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","TKM","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","TLS","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","TON","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","TTO","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","TUN","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","TUR","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","TUV","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","TZA","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","UGA","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","UKR","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","URY","IHRSPARCAPLEVEL05_LEVEL_C5","87","87.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","USA","IHRSPARCAPLEVEL05_LEVEL_C5","93","93.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","UZB","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","VCT","IHRSPARCAPLEVEL05_LEVEL_C5","73","73.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","VEN","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","VNM","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","VUT","IHRSPARCAPLEVEL05_LEVEL_C5","27","27.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","WSM","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","YEM","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ZAF","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ZMB","IHRSPARCAPLEVEL05_LEVEL_C5","33","33.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ZWE","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CUB","IHRSPARCAPLEVEL05_LEVEL_C5","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","GTM","IHRSPARCAPLEVEL05_LEVEL_C5","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","GLOBAL","","IHRSPARCAPLEVEL05_LEVEL_C5","70","70.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","","IHRSPARCAPLEVEL05_LEVEL_C5","54","54.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","","IHRSPARCAPLEVEL05_LEVEL_C5","75","75.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","","IHRSPARCAPLEVEL05_LEVEL_C5","71","71.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","","IHRSPARCAPLEVEL05_LEVEL_C5","79","79.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","","IHRSPARCAPLEVEL05_LEVEL_C5","61","61.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","","IHRSPARCAPLEVEL05_LEVEL_C5","79","79.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EMR","AFG","IHRSPARCAPLEVEL05_C_5_1","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EMR","AFG","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EMR","AFG","IHRSPARCAPLEVEL05_C_5_3","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EMR","AFG","IHRSPARCAPLEVEL05_LEVEL_C5","47","47.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","AFR","AGO","IHRSPARCAPLEVEL05_C_5_1","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","AFR","AGO","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","AFR","AGO","IHRSPARCAPLEVEL05_C_5_3","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","AFR","AGO","IHRSPARCAPLEVEL05_LEVEL_C5","67","67.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EUR","ALB","IHRSPARCAPLEVEL05_C_5_1","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EUR","ALB","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EUR","ALB","IHRSPARCAPLEVEL05_C_5_3","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EUR","ALB","IHRSPARCAPLEVEL05_LEVEL_C5","53","53.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EUR","AND","IHRSPARCAPLEVEL05_C_5_1","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EUR","AND","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2019","EUR","AND","IHRSPARCAPLEVEL05_C_5_3","100","100.00000","","",""
